%time,field.data
88722000000,EXPLORING
89222000000,EXPLORING
89722000000,EXPLORING
90221000000,EXPLORING
90722000000,EXPLORING
91222000000,EXPLORING
91722000000,EXPLORING
92221000000,EXPLORING
92722000000,EXPLORING
93222000000,EXPLORING
93722000000,EXPLORING
94222000000,EXPLORING
94722000000,EXPLORING
95222000000,EXPLORING
95722000000,EXPLORING
96222000000,EXPLORING
96722000000,EXPLORING
97222000000,EXPLORING
97722000000,EXPLORING
98222000000,EXPLORING
98722000000,EXPLORING
99308000000,EXPLORING
99822000000,EXPLORING
100322000000,EXPLORING
100822000000,EXPLORING
101322000000,EXPLORING
101822000000,EXPLORING
102322000000,EXPLORING
102822000000,EXPLORING
103322000000,EXPLORING
103822000000,EXPLORING
104322000000,EXPLORING
104822000000,EXPLORING
105322000000,EXPLORING
105822000000,EXPLORING
106322000000,EXPLORING
106822000000,WAITING_ACTION
107322000000,WAITING_ACTION
107822000000,WAITING_ACTION
108322000000,WAITING_ACTION
108822000000,WAITING_ACTION
109322000000,WAITING_ACTION
109822000000,WAITING_ACTION
110322000000,WAITING_ACTION
110822000000,WAITING_ACTION
111322000000,WAITING_ACTION
111822000000,POST_ACCEPT_COOLDOWN
112322000000,POST_ACCEPT_COOLDOWN
112822000000,POST_ACCEPT_COOLDOWN
113322000000,POST_ACCEPT_COOLDOWN
113822000000,POST_ACCEPT_COOLDOWN
114322000000,POST_ACCEPT_COOLDOWN
114822000000,POST_ACCEPT_COOLDOWN
115323000000,RETREATING
115822000000,RETREATING
116323000000,RETREATING
116823000000,RETREATING
117322000000,RETREATING
117822000000,RETREATING
118322000000,RETREATING
118822000000,RETREATING
119322000000,RETREATING
119823000000,RETREATING
120322000000,RETREATING
120822000000,RETREATING
121322000000,RETREATING
121822000000,RETREATING
122323000000,RETREATING
122822000000,RETREATING
123322000000,RETREATING
123827000000,IDLE
124375000000,EXPLORING
124875000000,EXPLORING
125381000000,EXPLORING
125928000000,EXPLORING
126425000000,EXPLORING
126926000000,EXPLORING
127425000000,EXPLORING
127925000000,EXPLORING
128425000000,EXPLORING
128925000000,EXPLORING
129425000000,EXPLORING
129925000000,EXPLORING
130426000000,EXPLORING
130925000000,EXPLORING
131425000000,EXPLORING
131925000000,EXPLORING
132425000000,EXPLORING
132925000000,EXPLORING
133425000000,EXPLORING
133925000000,EXPLORING
134425000000,EXPLORING
134925000000,EXPLORING
135425000000,EXPLORING
135925000000,EXPLORING
136425000000,EXPLORING
136925000000,EXPLORING
137425000000,EXPLORING
138022000000,EXPLORING
138525000000,EXPLORING
139026000000,EXPLORING
139525000000,EXPLORING
140025000000,EXPLORING
140525000000,EXPLORING
141025000000,EXPLORING
141525000000,EXPLORING
142025000000,EXPLORING
142525000000,EXPLORING
143025000000,EXPLORING
143525000000,EXPLORING
144025000000,EXPLORING
144525000000,EXPLORING
145025000000,EXPLORING
145525000000,EXPLORING
146025000000,EXPLORING
146525000000,EXPLORING
147025000000,EXPLORING
147525000000,EXPLORING
148025000000,EXPLORING
148525000000,EXPLORING
149025000000,EXPLORING
149525000000,EXPLORING
150025000000,EXPLORING
150525000000,EXPLORING
151025000000,EXPLORING
151525000000,EXPLORING
152025000000,EXPLORING
152525000000,EXPLORING
153025000000,EXPLORING
153526000000,EXPLORING
154030000000,EXPLORING
154530000000,EXPLORING
155030000000,EXPLORING
155530000000,EXPLORING
156030000000,EXPLORING
156530000000,EXPLORING
157030000000,EXPLORING
157530000000,EXPLORING
158034000000,EXPLORING
158546000000,EXPLORING
159066000000,EXPLORING
159566000000,EXPLORING
160066000000,EXPLORING
160567000000,EXPLORING
161066000000,EXPLORING
161766000000,EXPLORING
162354000000,EXPLORING
162855000000,EXPLORING
163355000000,EXPLORING
163856000000,EXPLORING
164355000000,EXPLORING
164854000000,EXPLORING
165354000000,EXPLORING
165890000000,EXPLORING
166427000000,EXPLORING
166925000000,EXPLORING
167425000000,EXPLORING
167925000000,EXPLORING
168425000000,EXPLORING
168926000000,EXPLORING
169425000000,EXPLORING
169956000000,EXPLORING
170473000000,EXPLORING
171016000000,EXPLORING
171515000000,EXPLORING
172016000000,EXPLORING
172515000000,EXPLORING
173015000000,EXPLORING
173636000000,EXPLORING
174162000000,EXPLORING
174704000000,EXPLORING
175204000000,EXPLORING
175705000000,EXPLORING
176205000000,EXPLORING
176705000000,EXPLORING
177204000000,EXPLORING
177709000000,EXPLORING
178216000000,EXPLORING
178740000000,EXPLORING
179239000000,EXPLORING
179739000000,EXPLORING
180239000000,EXPLORING
180739000000,EXPLORING
181329000000,EXPLORING
181824000000,EXPLORING
182348000000,EXPLORING
182849000000,EXPLORING
183347000000,EXPLORING
183849000000,EXPLORING
184348000000,EXPLORING
184848000000,EXPLORING
185348000000,EXPLORING
185888000000,EXPLORING
186402000000,EXPLORING
186902000000,EXPLORING
187402000000,EXPLORING
187902000000,EXPLORING
188402000000,EXPLORING
189031000000,EXPLORING
189542000000,EXPLORING
190094000000,EXPLORING
190594000000,EXPLORING
191094000000,EXPLORING
191595000000,EXPLORING
192095000000,EXPLORING
192594000000,EXPLORING
193098000000,EXPLORING
193612000000,EXPLORING
194134000000,EXPLORING
194634000000,EXPLORING
195134000000,EXPLORING
195634000000,EXPLORING
196133000000,EXPLORING
196701000000,EXPLORING
197188000000,EXPLORING
197698000000,EXPLORING
198197000000,EXPLORING
198704000000,EXPLORING
199247000000,EXPLORING
199747000000,EXPLORING
200247000000,EXPLORING
200780000000,EXPLORING
201288000000,EXPLORING
201797000000,EXPLORING
202296000000,EXPLORING
202797000000,EXPLORING
203297000000,EXPLORING
203796000000,EXPLORING
204325000000,EXPLORING
204853000000,EXPLORING
205502000000,EXPLORING
206001000000,EXPLORING
206502000000,EXPLORING
207003000000,EXPLORING
207504000000,EXPLORING
208001000000,EXPLORING
208525000000,EXPLORING
209061000000,EXPLORING
209590000000,EXPLORING
210089000000,EXPLORING
210590000000,EXPLORING
211094000000,EXPLORING
211639000000,EXPLORING
212318000000,EXPLORING
212943000000,EXPLORING
213474000000,EXPLORING
213973000000,EXPLORING
214473000000,EXPLORING
214974000000,EXPLORING
215473000000,EXPLORING
215974000000,EXPLORING
216478000000,EXPLORING
216988000000,EXPLORING
217536000000,EXPLORING
218038000000,EXPLORING
218587000000,EXPLORING
219087000000,EXPLORING
219586000000,EXPLORING
220087000000,EXPLORING
220603000000,EXPLORING
221139000000,EXPLORING
221640000000,EXPLORING
222139000000,EXPLORING
222639000000,EXPLORING
223140000000,EXPLORING
223639000000,EXPLORING
224177000000,EXPLORING
224677000000,EXPLORING
225202000000,EXPLORING
225703000000,EXPLORING
226203000000,EXPLORING
226703000000,EXPLORING
227202000000,EXPLORING
227710000000,EXPLORING
228279000000,EXPLORING
228778000000,EXPLORING
229277000000,EXPLORING
229777000000,EXPLORING
230277000000,EXPLORING
230777000000,EXPLORING
231277000000,EXPLORING
231795000000,EXPLORING
232333000000,EXPLORING
232843000000,EXPLORING
233348000000,EXPLORING
233894000000,EXPLORING
234394000000,EXPLORING
234893000000,EXPLORING
235432000000,EXPLORING
235927000000,EXPLORING
236456000000,EXPLORING
236955000000,EXPLORING
237458000000,EXPLORING
238005000000,EXPLORING
238505000000,EXPLORING
239005000000,EXPLORING
239535000000,EXPLORING
240035000000,EXPLORING
240550000000,EXPLORING
241050000000,EXPLORING
241550000000,EXPLORING
242050000000,EXPLORING
242550000000,EXPLORING
243050000000,EXPLORING
243648000000,EXPLORING
244132000000,EXPLORING
244632000000,EXPLORING
245134000000,EXPLORING
245685000000,EXPLORING
246231000000,EXPLORING
246893000000,EXPLORING
247502000000,EXPLORING
248029000000,EXPLORING
248528000000,EXPLORING
249029000000,EXPLORING
249529000000,EXPLORING
250028000000,EXPLORING
250730000000,EXPLORING
251250000000,EXPLORING
251789000000,EXPLORING
252288000000,EXPLORING
252790000000,EXPLORING
253338000000,EXPLORING
253839000000,EXPLORING
254338000000,EXPLORING
254863000000,EXPLORING
255363000000,EXPLORING
255863000000,EXPLORING
256363000000,EXPLORING
256863000000,EXPLORING
257363000000,EXPLORING
257864000000,EXPLORING
258363000000,EXPLORING
258863000000,EXPLORING
259363000000,EXPLORING
259863000000,EXPLORING
260363000000,EXPLORING
260863000000,EXPLORING
261363000000,EXPLORING
261864000000,EXPLORING
262363000000,EXPLORING
262863000000,EXPLORING
263364000000,EXPLORING
263863000000,EXPLORING
264363000000,EXPLORING
264863000000,EXPLORING
265363000000,EXPLORING
265864000000,EXPLORING
266363000000,EXPLORING
266863000000,EXPLORING
267363000000,EXPLORING
267863000000,EXPLORING
268363000000,EXPLORING
268863000000,EXPLORING
269363000000,EXPLORING
269864000000,EXPLORING
270363000000,EXPLORING
270864000000,EXPLORING
271363000000,EXPLORING
271863000000,EXPLORING
272363000000,EXPLORING
272863000000,EXPLORING
273364000000,EXPLORING
273863000000,EXPLORING
274363000000,EXPLORING
274863000000,EXPLORING
275363000000,EXPLORING
275863000000,EXPLORING
276363000000,EXPLORING
276863000000,EXPLORING
277363000000,EXPLORING
277863000000,EXPLORING
278363000000,EXPLORING
278864000000,EXPLORING
279364000000,EXPLORING
279863000000,EXPLORING
